chr1	3000573	3000573	21
chr1	3000574	3000574	6
chr1	3000725	3000725	19
chr1	3000726	3000726	13
chr1	3000900	3000900	5
chr1	3000901	3000901	2
chr1	3001345	3001345	13
chr1	3001346	3001346	16
chr1	3001393	3001393	23
chr1	3001394	3001394	17
chr1	3001630	3001630	5
chr1	3001631	3001631	13
chr1	3002176	3002176	21
chr1	3002177	3002177	10
chr1	3002337	3002337	12
chr1	3002338	3002338	19
chr1	3002385	3002385	9
chr1	3002386	3002386	17
chr1	3002598	3002598	15
chr1	3002599	3002599	25
chr1	3002920	3002920	8
chr1	3002921	3002921	9
chr1	3003552	3003552	15
chr1	3003553	3003553	9
chr1	3003600	3003600	16
chr1	3003601	3003601	20
chr1	3003659	3003659	20
chr1	3003660	3003660	17
chr1	3004012	3004012	0
chr1	3004013	3004013	5
chr1	3004612	3004612	17
chr1	3004613	3004613	18
chr1	3004635	3004635	18
chr1	3004636	3004636	18
chr1	3004681	3004681	22
chr1	3004682	3004682	30
chr1	3004691	3004691	15
chr1	3004692	3004692	30
chr1	3004779	3004779	15
chr1	3004780	3004780	23
chr1	3004821	3004821	12
chr1	3004822	3004822	17
chr1	3004854	3004854	0
chr1	3004855	3004855	0
chr1	3004944	3004944	0
chr1	3004945	3004945	0
chr1	3005008	3005008	0
chr1	3005009	3005009	0
chr1	3005054	3005054	0
chr1	3005055	3005055	0
chr1	3005148	3005148	0
chr1	3005149	3005149	0
chr1	3005204	3005204	0
chr1	3005205	3005205	0
chr1	3005534	3005534	2
chr1	3005535	3005535	0
chr1	3005765	3005765	14
chr1	3005766	3005766	0
chr1	3005846	3005846	16
chr1	3005847	3005847	0
chr1	3005927	3005927	4
chr1	3005928	3005928	0
chr1	3006064	3006064	5
chr1	3006065	3006065	2
chr1	3006186	3006186	4
chr1	3006187	3006187	2
chr1	3006295	3006295	0
chr1	3006296	3006296	13
chr1	3006364	3006364	0
chr1	3006365	3006365	10
chr1	3006477	3006477	0
chr1	3006478	3006478	0
chr1	3006701	3006701	0
chr1	3006702	3006702	0
chr1	3006758	3006758	0
chr1	3006759	3006759	0
chr1	3006787	3006787	0
chr1	3006788	3006788	0
chr1	3006805	3006805	0
chr1	3006806	3006806	0
chr1	3007008	3007008	15
chr1	3007009	3007009	11
chr1	3007327	3007327	5
chr1	3007328	3007328	0
chr1	3007525	3007525	0
chr1	3007526	3007526	0
chr1	3007589	3007589	1
chr1	3007590	3007590	0
chr1	3007704	3007704	9
chr1	3007705	3007705	3
chr1	3007816	3007816	0
chr1	3007817	3007817	6
chr1	3007967	3007967	0
chr1	3007968	3007968	0
chr1	3008572	3008572	0
chr1	3008573	3008573	0
chr1	3008679	3008679	13
chr1	3008680	3008680	0
chr1	3009072	3009072	24
chr1	3009073	3009073	11
chr1	3009101	3009101	25
chr1	3009102	3009102	10
chr1	3009412	3009412	19
chr1	3009413	3009413	1
chr1	3009624	3009624	3
chr1	3009625	3009625	0
chr1	3010000	3010000	0
chr1	3010001	3010001	6
chr1	3010115	3010115	0
chr1	3010116	3010116	0
chr1	3010224	3010224	1
chr1	3010225	3010225	15
chr1	3010412	3010412	2
chr1	3010413	3010413	0
chr1	3010476	3010476	2
chr1	3010477	3010477	0
chr1	3010712	3010712	15
chr1	3010713	3010713	3
chr1	3010769	3010769	21
chr1	3010770	3010770	2
chr1	3010804	3010804	27
chr1	3010805	3010805	7
chr1	3010874	3010874	26
chr1	3010875	3010875	20
chr1	3010894	3010894	26
chr1	3010895	3010895	18
chr1	3010922	3010922	16
chr1	3010923	3010923	14
chr1	3010957	3010957	8
chr1	3010958	3010958	12
chr1	3010971	3010971	6
chr1	3010972	3010972	11
chr1	3011025	3011025	3
chr1	3011026	3011026	22
chr1	3011051	3011051	8
chr1	3011052	3011052	26
chr1	3011067	3011067	13
chr1	3011068	3011068	24
chr1	3011092	3011092	21
chr1	3011093	3011093	28
chr1	3011105	3011105	23
chr1	3011106	3011106	28
chr1	3011157	3011157	24
chr1	3011158	3011158	36
chr1	3011425	3011425	13
chr1	3011426	3011426	29
chr1	3011480	3011480	16
chr1	3011481	3011481	26
chr1	3011800	3011800	13
chr1	3011801	3011801	0
