LAMBDA	3	3	0
LAMBDA	6059	6059	9216
LAMBDA	12087	12087	9520
LAMBDA	17806	17806	10933
LAMBDA	27275	27275	8504
LAMBDA	38151	38151	6643
LAMBDA	45981	45981	9424
chr1	3052799	3052799	27
chr1	3141343	3141343	1
chr1	3250839	3250839	10
chr1	3337368	3337368	0
chr1	3458553	3458553	7
chr1	3553786	3553786	15
chr1	3661254	3661254	10
chr1	3754932	3754932	30
chr1	3850861	3850861	7
chr1	3970468	3970468	18
chr1	4065256	4065256	0
chr1	4177803	4177803	76
chr1	4279310	4279310	6
chr1	4389987	4389987	16
chr1	4467069	4467069	21
chr1	4506990	4506990	14
chr1	4557410	4557410	0
chr1	4624338	4624338	11
chr1	4700795	4700795	5
chr1	4768703	4768703	9
chr1	4813841	4813841	18
chr1	4867994	4867994	18
chr1	4938102	4938102	0
chr1	5009630	5009630	10
chr1	5065125	5065125	7
chr1	5127542	5127542	9
chr1	5218151	5218151	15
chr1	5301580	5301580	27
chr1	5392086	5392086	15
chr1	5494980	5494980	7
chr1	5586321	5586321	18
chr1	5707759	5707759	15
chr1	5799597	5799597	0
chr1	5884851	5884851	4
chr1	5975041	5975041	19
chr1	6070354	6070354	24
chr1	6157079	6157079	15
chr1	6205668	6205668	20
chr1	6286038	6286038	11
chr1	6373103	6373103	14
chr1	6427526	6427526	9
chr1	6506257	6506257	0
chr1	6610414	6610414	19
chr1	6696529	6696529	5
chr1	6801517	6801517	14
chr1	6907100	6907100	19
chr1	7003816	7003816	12
chr1	7079304	7079304	30
chr1	7152562	7152562	14
chr1	7226728	7226728	145
chr1	7298386	7298386	35
chr1	7351975	7351975	7
chr1	7426329	7426329	11
chr1	7526828	7526828	13
chr1	7610188	7610188	0
chr1	7703223	7703223	4
chr1	7806442	7806442	26
chr1	7890532	7890532	11
chr1	7961923	7961923	10
chr1	8027516	8027516	21
chr1	8113238	8113238	0
chr1	8169893	8169893	11
chr1	8239399	8239399	19
chr1	8367008	8367008	1
chr1	8482322	8482322	9
chr1	8598565	8598565	24
chr1	8678769	8678769	0
chr1	8767510	8767510	30
chr1	8864273	8864273	37
chr1	8966912	8966912	27
chr1	9075946	9075946	10
chr1	9178844	9178844	4
chr1	9267020	9267020	2
chr1	9360680	9360680	22
chr1	9468715	9468715	25
chr1	9539552	9539552	29
chr1	9603949	9603949	12
chr1	9687091	9687091	17
chr1	9738201	9738201	26
chr1	9788102	9788102	17
chr1	9838442	9838442	17
chr1	9887002	9887002	25
chr1	9945100	9945100	7
chr1	9986256	9986256	16
chr1	10030015	10030015	24
chr1	10094663	10094663	19
chr1	10157099	10157099	32
chr1	10223104	10223104	19
chr1	10304257	10304257	24
chr1	10389142	10389142	29
chr1	10482873	10482873	12
chr1	10593068	10593068	17
chr1	10699799	10699799	17
chr1	10771929	10771929	31
chr1	10857877	10857877	20
