LAMBDA	3	3	0
LAMBDA	6059	6059	8818
LAMBDA	12087	12087	9202
LAMBDA	17806	17806	10096
LAMBDA	27275	27275	7931
LAMBDA	38151	38151	6655
LAMBDA	45981	45981	8917
chr1	3052799	3052799	28
chr1	3141343	3141343	4
chr1	3250839	3250839	8
chr1	3337368	3337368	0
chr1	3458553	3458553	7
chr1	3553786	3553786	8
chr1	3661254	3661254	5
chr1	3754932	3754932	32
chr1	3850861	3850861	10
chr1	3970468	3970468	15
chr1	4065256	4065256	0
chr1	4177803	4177803	74
chr1	4279310	4279310	10
chr1	4389987	4389987	21
chr1	4467069	4467069	17
chr1	4506990	4506990	10
chr1	4557410	4557410	0
chr1	4624338	4624338	14
chr1	4700795	4700795	5
chr1	4768703	4768703	7
chr1	4813841	4813841	19
chr1	4867994	4867994	20
chr1	4938102	4938102	0
chr1	5009630	5009630	21
chr1	5065125	5065125	5
chr1	5127542	5127542	4
chr1	5218151	5218151	26
chr1	5301580	5301580	22
chr1	5392086	5392086	7
chr1	5494980	5494980	15
chr1	5586321	5586321	17
chr1	5707759	5707759	15
chr1	5799597	5799597	0
chr1	5884851	5884851	7
chr1	5975041	5975041	12
chr1	6070354	6070354	18
chr1	6157079	6157079	16
chr1	6205668	6205668	19
chr1	6286038	6286038	12
chr1	6373103	6373103	12
chr1	6427526	6427526	9
chr1	6506257	6506257	1
chr1	6610414	6610414	11
chr1	6696529	6696529	13
chr1	6801517	6801517	15
chr1	6907100	6907100	25
chr1	7003816	7003816	16
chr1	7079304	7079304	19
chr1	7152562	7152562	13
chr1	7226728	7226728	116
chr1	7298386	7298386	32
chr1	7351975	7351975	23
chr1	7426329	7426329	10
chr1	7526828	7526828	14
chr1	7610188	7610188	0
chr1	7703223	7703223	2
chr1	7806442	7806442	21
chr1	7890532	7890532	10
chr1	7961923	7961923	7
chr1	8027516	8027516	15
chr1	8113238	8113238	0
chr1	8169893	8169893	16
chr1	8239399	8239399	25
chr1	8367008	8367008	4
chr1	8482322	8482322	12
chr1	8598565	8598565	23
chr1	8678769	8678769	0
chr1	8767510	8767510	24
chr1	8864273	8864273	21
chr1	8966912	8966912	25
chr1	9075946	9075946	14
chr1	9178844	9178844	7
chr1	9267020	9267020	1
chr1	9360680	9360680	11
chr1	9468715	9468715	24
chr1	9539552	9539552	31
chr1	9603949	9603949	9
chr1	9687091	9687091	5
chr1	9738201	9738201	27
chr1	9788102	9788102	20
chr1	9838442	9838442	8
chr1	9887002	9887002	13
chr1	9945100	9945100	4
chr1	9986256	9986256	19
chr1	10030015	10030015	13
chr1	10094663	10094663	12
chr1	10157099	10157099	27
chr1	10223104	10223104	18
chr1	10304257	10304257	31
chr1	10389142	10389142	24
chr1	10482873	10482873	13
chr1	10593068	10593068	9
chr1	10699799	10699799	7
chr1	10771929	10771929	25
chr1	10857877	10857877	18
chr1	10935131	10935131	33
chr1	11009127	11009127	22
chr1	11096638	11096638	20
chr1	11182363	11182363	10
chr1	11273877	11273877	3
chr1	11359555	11359555	0
chr1	11444960	11444960	21
chr1	11551790	11551790	16
chr1	11624597	11624597	17
chr1	11716746	11716746	0
chr1	11797006	11797006	0
chr1	11884375	11884375	0
chr1	11969214	11969214	9
chr1	12065717	12065717	33
chr1	12174120	12174120	3
chr1	12279325	12279325	10
chr1	12391065	12391065	5
chr1	12488100	12488100	25
chr1	12576961	12576961	18
chr1	12639454	12639454	17
chr1	12706746	12706746	11
chr1	12765881	12765881	18
chr1	12812560	12812560	17
chr1	12856137	12856137	15
chr1	12925919	12925919	9
chr1	12981566	12981566	15
chr1	13023206	13023206	4
chr1	13072839	13072839	26
chr1	13115823	13115823	16
chr1	13147965	13147965	7
chr1	13187741	13187741	13
chr1	13232856	13232856	13
chr1	13283672	13283672	14
chr1	13332169	13332169	18
