chr1	3000573	3000573	27
chr1	3000574	3000574	16
chr1	3000725	3000725	16
chr1	3000726	3000726	17
chr1	3000900	3000900	5
chr1	3000901	3000901	5
chr1	3001345	3001345	14
chr1	3001346	3001346	20
chr1	3001393	3001393	26
chr1	3001394	3001394	22
chr1	3001630	3001630	14
chr1	3001631	3001631	18
chr1	3002176	3002176	20
chr1	3002177	3002177	18
chr1	3002337	3002337	21
chr1	3002338	3002338	9
chr1	3002385	3002385	20
chr1	3002386	3002386	15
chr1	3002598	3002598	14
chr1	3002599	3002599	19
chr1	3002920	3002920	6
chr1	3002921	3002921	8
chr1	3003552	3003552	11
chr1	3003553	3003553	12
chr1	3003600	3003600	10
chr1	3003601	3003601	15
chr1	3003659	3003659	12
chr1	3003660	3003660	12
chr1	3004012	3004012	1
chr1	3004013	3004013	7
chr1	3004612	3004612	24
chr1	3004613	3004613	16
chr1	3004635	3004635	28
chr1	3004636	3004636	13
chr1	3004681	3004681	31
chr1	3004682	3004682	28
chr1	3004691	3004691	22
chr1	3004692	3004692	28
chr1	3004779	3004779	13
chr1	3004780	3004780	27
chr1	3004821	3004821	6
chr1	3004822	3004822	17
chr1	3004854	3004854	0
chr1	3004855	3004855	0
chr1	3004944	3004944	0
chr1	3004945	3004945	0
chr1	3005008	3005008	0
chr1	3005009	3005009	0
chr1	3005054	3005054	0
chr1	3005055	3005055	0
chr1	3005148	3005148	0
chr1	3005149	3005149	0
chr1	3005204	3005204	0
chr1	3005205	3005205	0
chr1	3005534	3005534	0
chr1	3005535	3005535	1
chr1	3005765	3005765	13
chr1	3005766	3005766	0
chr1	3005846	3005846	15
chr1	3005847	3005847	0
chr1	3005927	3005927	4
chr1	3005928	3005928	0
chr1	3006064	3006064	8
chr1	3006065	3006065	3
chr1	3006186	3006186	4
chr1	3006187	3006187	2
chr1	3006295	3006295	0
chr1	3006296	3006296	17
chr1	3006364	3006364	0
chr1	3006365	3006365	11
chr1	3006477	3006477	0
chr1	3006478	3006478	0
chr1	3006701	3006701	0
chr1	3006702	3006702	0
chr1	3006758	3006758	0
chr1	3006759	3006759	0
chr1	3006787	3006787	0
chr1	3006788	3006788	0
chr1	3006805	3006805	0
chr1	3006806	3006806	0
chr1	3007008	3007008	18
chr1	3007009	3007009	9
chr1	3007327	3007327	10
chr1	3007328	3007328	1
chr1	3007525	3007525	0
chr1	3007526	3007526	0
chr1	3007589	3007589	0
chr1	3007590	3007590	0
chr1	3007704	3007704	10
chr1	3007705	3007705	5
chr1	3007816	3007816	0
chr1	3007817	3007817	9
chr1	3007967	3007967	3
chr1	3007968	3007968	0
chr1	3008572	3008572	0
chr1	3008573	3008573	0
chr1	3008679	3008679	7
chr1	3008680	3008680	0
chr1	3009072	3009072	28
chr1	3009073	3009073	14
chr1	3009101	3009101	31
