chr1	3000573	3000573	0.238095
chr1	3000574	3000574	0.500000
chr1	3000725	3000725	0.000000
chr1	3000726	3000726	0.538462
chr1	3000900	3000900	0.000000
chr1	3000901	3000901	0.000000
chr1	3001345	3001345	0.230769
chr1	3001346	3001346	0.000000
chr1	3001393	3001393	0.391304
chr1	3001394	3001394	0.117647
chr1	3001630	3001630	0.000000
chr1	3001631	3001631	0.230769
chr1	3002176	3002176	0.238095
chr1	3002177	3002177	0.200000
chr1	3002337	3002337	0.333333
chr1	3002338	3002338	0.315789
chr1	3002385	3002385	0.000000
chr1	3002386	3002386	0.000000
chr1	3002598	3002598	0.000000
chr1	3002599	3002599	0.040000
chr1	3002920	3002920	0.000000
chr1	3002921	3002921	0.111111
chr1	3003552	3003552	0.133333
chr1	3003553	3003553	0.000000
chr1	3003600	3003600	0.500000
chr1	3003601	3003601	0.500000
chr1	3003659	3003659	0.100000
chr1	3003660	3003660	0.000000
chr1	3004012	3004012	0.000000
chr1	3004013	3004013	0.000000
chr1	3004612	3004612	0.000000
chr1	3004613	3004613	0.055556
chr1	3004635	3004635	0.055556
chr1	3004636	3004636	0.000000
chr1	3004681	3004681	0.045455
chr1	3004682	3004682	0.166667
chr1	3004691	3004691	0.066667
chr1	3004692	3004692	0.000000
chr1	3004779	3004779	0.266667
chr1	3004780	3004780	0.260870
chr1	3004821	3004821	0.000000
chr1	3004822	3004822	0.000000
chr1	3004854	3004854	0.000000
chr1	3004855	3004855	0.000000
chr1	3004944	3004944	0.000000
chr1	3004945	3004945	0.000000
chr1	3005008	3005008	0.000000
chr1	3005009	3005009	0.000000
chr1	3005054	3005054	0.000000
chr1	3005055	3005055	0.000000
chr1	3005148	3005148	0.000000
chr1	3005149	3005149	0.000000
chr1	3005204	3005204	0.000000
chr1	3005205	3005205	0.000000
chr1	3005534	3005534	0.000000
chr1	3005535	3005535	0.000000
chr1	3005765	3005765	0.000000
chr1	3005766	3005766	0.000000
chr1	3005846	3005846	0.125000
chr1	3005847	3005847	0.000000
chr1	3005927	3005927	0.000000
chr1	3005928	3005928	0.000000
chr1	3006064	3006064	0.000000
chr1	3006065	3006065	0.500000
chr1	3006186	3006186	0.000000
chr1	3006187	3006187	0.000000
chr1	3006295	3006295	0.000000
chr1	3006296	3006296	0.230769
chr1	3006364	3006364	0.000000
chr1	3006365	3006365	0.000000
chr1	3006477	3006477	0.000000
chr1	3006478	3006478	0.000000
chr1	3006701	3006701	0.000000
chr1	3006702	3006702	0.000000
chr1	3006758	3006758	0.000000
chr1	3006759	3006759	0.000000
chr1	3006787	3006787	0.000000
chr1	3006788	3006788	0.000000
chr1	3006805	3006805	0.000000
chr1	3006806	3006806	0.000000
chr1	3007008	3007008	0.066667
chr1	3007009	3007009	0.181818
chr1	3007327	3007327	0.200000
chr1	3007328	3007328	0.000000
chr1	3007525	3007525	0.000000
chr1	3007526	3007526	0.000000
chr1	3007589	3007589	0.000000
chr1	3007590	3007590	0.000000
chr1	3007704	3007704	0.000000
chr1	3007705	3007705	1.000000
chr1	3007816	3007816	0.000000
chr1	3007817	3007817	0.166667
chr1	3007967	3007967	0.000000
chr1	3007968	3007968	0.000000
chr1	3008572	3008572	0.000000
chr1	3008573	3008573	0.000000
chr1	3008679	3008679	0.000000
chr1	3008680	3008680	0.000000
chr1	3009072	3009072	0.041667
chr1	3009073	3009073	0.090909
chr1	3009101	3009101	0.040000
chr1	3009102	3009102	0.000000
chr1	3009412	3009412	0.052632
chr1	3009413	3009413	1.000000
chr1	3009624	3009624	0.000000
chr1	3009625	3009625	0.000000
chr1	3010000	3010000	0.000000
chr1	3010001	3010001	0.000000
chr1	3010115	3010115	0.000000
chr1	3010116	3010116	0.000000
chr1	3010224	3010224	0.000000
chr1	3010225	3010225	0.000000
chr1	3010412	3010412	0.000000
chr1	3010413	3010413	0.000000
chr1	3010476	3010476	0.500000
chr1	3010477	3010477	0.000000
chr1	3010712	3010712	0.000000
chr1	3010713	3010713	0.000000
chr1	3010769	3010769	0.619048
chr1	3010770	3010770	1.000000
chr1	3010804	3010804	0.555556
chr1	3010805	3010805	0.285714
chr1	3010874	3010874	0.269231
chr1	3010875	3010875	0.300000
chr1	3010894	3010894	0.730769
chr1	3010895	3010895	0.666667
chr1	3010922	3010922	0.000000
chr1	3010923	3010923	0.000000
chr1	3010957	3010957	1.000000
chr1	3010958	3010958	0.833333
chr1	3010971	3010971	0.500000
chr1	3010972	3010972	0.545455
chr1	3011025	3011025	0.000000
chr1	3011026	3011026	0.000000
chr1	3011051	3011051	0.000000
chr1	3011052	3011052	0.038462
chr1	3011067	3011067	0.000000
